,Model,dataset,Replacement Strategy,accuracy,time,features
3161,XGBoost,casp,Separate models,99.98550662,8784.440726,9
3162,XGBoost,casp,Zero,54.25495499,0.0001340110374,9
3163,XGBoost,casp,Mean,86.6800275,0.0001091043805,9
3164,XGBoost,casp,Uniform,81.03957732986822,0.006244765545,9
3165,XGBoost,casp,Marginal,97.61560437,0.00145275,9
3166,XGBoost,casp,Conditional,97.61560469,0.02254,9
3167,XGBoost,casp,Gaussian,97.61560273,0.025982,9
3168,XGBoost,casp,Copula,97.61560402,0.025378,9
3169,XGBoost,country-data,Separate models,99.87448803,12697.18335,9
3170,XGBoost,country-data,Zero,65.40122959,0.0001368959035,9
3171,XGBoost,country-data,Mean,93.66283265,0.0001408129505,9
3172,XGBoost,country-data,Uniform,50.94999021,0.001035223399,9
3173,XGBoost,country-data,Marginal,99.87448747,0.0006173999999999999,9
3174,XGBoost,country-data,Conditional,99.87448737,0.011812,9
3175,XGBoost,country-data,Gaussian,99.87448742,0.012739,9
3176,XGBoost,country-data,Copula,99.87448751,0.012518,9
3177,XGBoost,employee,Separate models,80.40357843,10326.04092,9
3178,XGBoost,employee,Zero,97.54231465,0.0001272381436,9
3179,XGBoost,employee,Mean,92.98558394,0.000114231348,9
3180,XGBoost,employee,Uniform,88.91961692,0.006745167802,9
3181,XGBoost,employee,Marginal,99.83082782,0.00138575,9
3182,XGBoost,employee,Conditional,99.83082779,0.018627,9
3183,XGBoost,employee,Gaussian,99.83082786,0.025622,9
3184,XGBoost,employee,Copula,99.83082795,0.024605,9
3185,XGBoost,energy,Separate models,99.99988317,5428.829179,9
3186,XGBoost,energy,Zero,81.03957732986822,0.00012630629730000001,9
3187,XGBoost,energy,Mean,97.71315973,0.00011865931229999999,9
3188,XGBoost,energy,Uniform,81.03957732986822,0.0048102367060000005,9
3189,XGBoost,energy,Marginal,99.99988553,0.0088234,9
3190,XGBoost,energy,Conditional,99.99988553,0.020328,9
3191,XGBoost,energy,Gaussian,99.99988553,0.021984,9
3192,XGBoost,energy,Copula,99.99988554,0.022216,9
3193,XGBoost,friedman,Separate models,92.70896743,12270.45062,9
3194,XGBoost,friedman,Zero,81.03957732986822,0.0001294362401,9
3195,XGBoost,friedman,Mean,99.91377791,0.0001181858381,9
3196,XGBoost,friedman,Uniform,84.98038672,0.00639609831,9
3197,XGBoost,friedman,Marginal,99.02577973,0.0011798,9
3198,XGBoost,friedman,Conditional,99.02577974,0.018969,9
3199,XGBoost,friedman,Gaussian,99.02577996,0.024245,9
3200,XGBoost,friedman,Copula,99.02577981,0.028645,9
3201,XGBoost,glass,Separate models,99.45528541,5659.043321,9
3202,XGBoost,glass,Zero,81.03957732986822,6.756073992e-05,9
3203,XGBoost,glass,Mean,70.02382491,7.656342547e-05,9
3204,XGBoost,glass,Uniform,93.71199058,0.00043827113299999996,9
3205,XGBoost,glass,Marginal,99.45353753,0.00161005,9
3206,XGBoost,glass,Conditional,99.45353749,0.019253,9
3207,XGBoost,glass,Gaussian,99.45353768,0.013448,9
3208,XGBoost,glass,Copula,99.45353782,0.013242,9
3209,XGBoost,precip,Separate models,99.96737054,14664.72508,9
3210,XGBoost,precip,Zero,91.90821767,0.0001319191745,9
3211,XGBoost,precip,Mean,81.03957732986822,0.00011923864390000001,9
3212,XGBoost,precip,Uniform,81.16581853,0.006757537996,9
3213,XGBoost,precip,Marginal,99.98680518,0.0013142,9
3214,XGBoost,precip,Conditional,99.98680517,0.021967,9
3215,XGBoost,precip,Gaussian,99.98680528,0.021828,9
3216,XGBoost,precip,Copula,99.9868053,0.02408,9
3217,XGBoost,abalone,Separate models,99.58970241,31825.04983,10
3218,XGBoost,abalone,Zero,81.03957732986822,0.000150304462,10
3219,XGBoost,abalone,Mean,81.03957732986822,0.0001363698714,10
3220,XGBoost,abalone,Uniform,90.98180715,0.007761093859,10
3221,XGBoost,abalone,Marginal,99.98933385,0.0019873499999999997,10
3222,XGBoost,abalone,Conditional,99.98933385,0.037721,10
3223,XGBoost,abalone,Gaussian,99.98933376,0.039369,10
3224,XGBoost,abalone,Copula,99.98933381,0.04399,10
3225,XGBoost,asia_gdp,Separate models,97.25410914,41721.51362,10
3226,XGBoost,asia_gdp,Zero,81.03957732986822,9.901898248e-05,10
3227,XGBoost,asia_gdp,Mean,53.65945447,0.0001084784099,10
3228,XGBoost,asia_gdp,Uniform,81.03957732986822,0.0001299982752,10
3229,XGBoost,asia_gdp,Marginal,97.25411485,0.00092245,10
3230,XGBoost,asia_gdp,Conditional,97.25411528,0.017326,10
3231,XGBoost,asia_gdp,Gaussian,97.25411482,0.017793,10
3232,XGBoost,asia_gdp,Copula,97.25411474,0.018177,10
3233,XGBoost,poker,Separate models,81.03957732986822,31895.44454,10
3234,XGBoost,poker,Zero,49.21800263,0.0001382377292,10
3235,XGBoost,poker,Mean,73.29572703,0.00012570186820000002,10
3236,XGBoost,poker,Uniform,94.39181652,0.007100062759,10
3237,XGBoost,poker,Marginal,99.99713512,0.00205885,10
3238,XGBoost,poker,Conditional,99.99713513,0.03588,10
3239,XGBoost,poker,Gaussian,99.99713515,0.039527,10
3240,XGBoost,poker,Copula,99.99713511,0.043375,10
3241,XGBoost,possumbelly,Separate models,98.37044365,59542.6469,10
3242,XGBoost,possumbelly,Zero,81.03957732986822,9.567049571e-05,10
3243,XGBoost,possumbelly,Mean,81.03957732986822,0.0001051789692,10
3244,XGBoost,possumbelly,Uniform,81.03957732986822,0.0003431831769,10
3245,XGBoost,possumbelly,Marginal,98.37043623,0.0011179,10
3246,XGBoost,possumbelly,Conditional,98.37043633,0.018665,10
3247,XGBoost,possumbelly,Gaussian,98.3704365,0.0187,10
3248,XGBoost,possumbelly,Copula,98.37043667,0.019082,10
3249,XGBoost,possumchest,Separate models,99.76461693,11789.16099,10
3250,XGBoost,possumchest,Zero,81.03957732986822,0.0001046201842,10
3251,XGBoost,possumchest,Mean,87.91618751,0.0001301727976,10
3252,XGBoost,possumchest,Uniform,81.03957732986822,0.00036989816260000005,10
3253,XGBoost,possumchest,Marginal,99.7646275,0.001045,10
3254,XGBoost,possumchest,Conditional,99.76462741,0.018197,10
3255,XGBoost,possumchest,Gaussian,99.76462789,0.018896,10
3256,XGBoost,possumchest,Copula,99.76462763,0.01877,10
3257,XGBoost,spending,Separate models,99.76461693,12668.31601,10
3258,XGBoost,spending,Zero,81.03957732986822,0.0001087256159,10
3259,XGBoost,spending,Mean,87.91618751,0.0001037920543,10
3260,XGBoost,spending,Uniform,81.03957732986822,0.000368243197,10
3261,XGBoost,spending,Marginal,99.7646275,0.0009406,10
3262,XGBoost,spending,Conditional,99.76462741,0.018197,10
3263,XGBoost,spending,Gaussian,99.76462789,0.018743,10
3264,XGBoost,spending,Copula,99.76462763,0.019405,10
3265,XGBoost,telescope,Separate models,99.9206337,90239.76409,10
3266,XGBoost,telescope,Zero,99.89317368,0.0001418123534,10
3267,XGBoost,telescope,Mean,48.90721239,0.0001234327808,10
3268,XGBoost,telescope,Uniform,81.03957732986822,0.007326977194,10
3269,XGBoost,telescope,Marginal,99.74957691,0.0018963,10
3270,XGBoost,telescope,Conditional,99.74957701,0.036809,10
3271,XGBoost,telescope,Gaussian,99.74957719,0.035408,10
3272,XGBoost,telescope,Copula,99.7495771,0.043495,10
3273,XGBoost,bikedaily,Separate models,99.78758166,72310.14132,11
3274,XGBoost,bikedaily,Zero,81.03957732986822,0.0001558902539,11
3275,XGBoost,bikedaily,Mean,99.78055085,0.0001385529278,11
3276,XGBoost,bikedaily,Uniform,53.61652543,0.006326792633,11
3277,XGBoost,bikedaily,Marginal,99.78737622,0.0028166,11
3278,XGBoost,bikedaily,Conditional,99.78737622,0.059171,11
3279,XGBoost,bikedaily,Gaussian,99.78737559,0.058887,11
3280,XGBoost,bikedaily,Copula,99.78737623,0.066097,11
3281,XGBoost,hybrid,Separate models,93.5273513,29557.63089,11
3282,XGBoost,hybrid,Zero,81.03957732986822,0.0001791435597,11
3283,XGBoost,hybrid,Mean,46.7322655,0.0001979078499,11
3284,XGBoost,hybrid,Uniform,98.3762598,0.001155298462,11
3285,XGBoost,hybrid,Marginal,93.52740785,0.0017231,11
3286,XGBoost,hybrid,Conditional,93.52740811,0.034011,11
3287,XGBoost,hybrid,Gaussian,93.52740734,0.03952,11
3288,XGBoost,hybrid,Copula,93.52740855,0.03558,11
3289,XGBoost,migration,Separate models,93.62533529,34443.12513,11
3290,XGBoost,migration,Zero,94.23806746,0.0001587929973,11
3291,XGBoost,migration,Mean,94.31788095,0.0001666069031,11
3292,XGBoost,migration,Uniform,91.34802881,0.001814194815,11
3293,XGBoost,migration,Marginal,93.62534253,0.0018703500000000002,11
3294,XGBoost,migration,Conditional,93.62534509,0.036857,11
3295,XGBoost,migration,Gaussian,93.62534609,0.033294,11
3296,XGBoost,migration,Copula,93.62534324,0.039569,11
3297,XGBoost,mtcars,Separate models,88.82927445,21442.79526,11
3298,XGBoost,mtcars,Zero,81.03957732986822,0.0001470043442,11
3299,XGBoost,mtcars,Mean,81.03957732986822,0.0001477904753,11
3300,XGBoost,mtcars,Uniform,81.03957732986822,0.00010951753100000001,11
3301,XGBoost,mtcars,Marginal,88.82928495,0.00159495,11
3302,XGBoost,mtcars,Conditional,88.82928943,0.029587,11
3303,XGBoost,mtcars,Gaussian,88.82928788,0.030384,11
3304,XGBoost,mtcars,Copula,88.82928637,0.030331,11
3305,XGBoost,telecom,Separate models,99.99672365,172161.3802,11
3306,XGBoost,telecom,Zero,81.03957732986822,0.0001528809721,11
3307,XGBoost,telecom,Mean,81.03957732986822,0.0001378201282,11
3308,XGBoost,telecom,Uniform,98.63262681,0.00812622146,11
3309,XGBoost,telecom,Marginal,99.99670447,0.0032578500000000005,11
3310,XGBoost,telecom,Conditional,99.99670447,0.063151,11
3311,XGBoost,telecom,Gaussian,99.99670443,0.067807,11
3312,XGBoost,telecom,Copula,99.99670449,0.068932,11
3313,XGBoost,winequality,Separate models,99.97174428,100390.0115,11
3314,XGBoost,winequality,Zero,41.53759361,0.0001582517841,11
3315,XGBoost,winequality,Mean,93.39460817,0.0001257762909,11
3316,XGBoost,winequality,Uniform,99.70251504,0.007523298225999999,11
3317,XGBoost,winequality,Marginal,99.99997077,0.00679145,11
3318,XGBoost,winequality,Conditional,99.99997077,0.05636,11
3319,XGBoost,winequality,Gaussian,99.99997077,0.077052,11
3320,XGBoost,winequality,Copula,99.99997077,0.137769,11
3321,XGBoost,winequality-red,Separate models,99.99999599,33046.309,11
3322,XGBoost,winequality-red,Zero,97.68028421,0.00015804140500000002,11
3323,XGBoost,winequality-red,Mean,97.47362592,0.0001363250487,11
3324,XGBoost,winequality-red,Uniform,99.70107028,0.007680123358,11
3325,XGBoost,winequality-red,Marginal,99.87879355,0.00307505,11
3326,XGBoost,winequality-red,Conditional,99.87879358,0.055991,11
3327,XGBoost,winequality-red,Gaussian,99.87879355,0.06228,11
3328,XGBoost,winequality-red,Copula,99.87879354,0.072833,11
3329,XGBoost,winequality-white,Separate models,99.92699491,34293.309,11
3330,XGBoost,winequality-white,Zero,81.03957732986822,0.0001592839776,11
3331,XGBoost,winequality-white,Mean,99.52666563,0.000131190235,11
3332,XGBoost,winequality-white,Uniform,92.3165995,0.00762162523,11
3333,XGBoost,winequality-white,Marginal,98.92699497,0.006563149999999999,11
3334,XGBoost,winequality-white,Conditional,98.92699498,0.055405,11
3335,XGBoost,winequality-white,Gaussian,98.92699491,0.08197,11
3336,XGBoost,winequality-white,Copula,98.92699491,0.082011,11
3337,XGBoost,adult,Separate models,98.77749533,64639.432,12
3338,XGBoost,adult,Zero,81.03957732986822,0.0001699312239,12
3339,XGBoost,adult,Mean,99.98119133,0.00015875671130000002,12
3340,XGBoost,adult,Uniform,84.35376584,0.009118543776999999,12
3341,XGBoost,adult,Marginal,99.65376889,0.010834149999999999,12
3342,XGBoost,adult,Conditional,99.65376887,0.198333,12
3343,XGBoost,adult,Gaussian,99.65376923,0.156626,12
3344,XGBoost,adult,Copula,99.65376891,0.153044,12
3345,XGBoost,airquality,Separate models,99.974417,143330.2457,12
3346,XGBoost,airquality,Zero,81.03957732986822,0.0001608935486,12
3347,XGBoost,airquality,Mean,97.74980485,0.000135028449,12
3348,XGBoost,airquality,Uniform,81.03957732986822,0.008312001381,12
3349,XGBoost,airquality,Marginal,99.90949062,0.012742700000000001,12
3350,XGBoost,airquality,Conditional,99.90949065,0.119275,12
3351,XGBoost,airquality,Gaussian,99.90949029,0.156594,12
3352,XGBoost,airquality,Copula,99.90949081,0.176165,12
3353,XGBoost,bikehourly,Separate models,95.03913778,112709.4177,12
3354,XGBoost,bikehourly,Zero,53.72344723,0.00016658684699999998,12
3355,XGBoost,bikehourly,Mean,98.58087258,0.000141733054,12
3356,XGBoost,bikehourly,Uniform,57.99819582,0.009277302764,12
3357,XGBoost,bikehourly,Marginal,99.82818208,0.013361149999999999,12
3358,XGBoost,bikehourly,Conditional,99.82818206,0.103228,12
3359,XGBoost,bikehourly,Gaussian,99.82818193,0.151555,12
3360,XGBoost,bikehourly,Copula,99.82818213,0.151935,12
3361,XGBoost,forest,Separate models,98.76382174,116892.808,12
3362,XGBoost,forest,Zero,99.29602492,0.0001765345412,12
3363,XGBoost,forest,Mean,99.97668013,0.00016142983190000002,12
3364,XGBoost,forest,Uniform,99.9564835,0.0042675667549999996,12
3365,XGBoost,forest,Marginal,98.7640012,0.0041208,12
3366,XGBoost,forest,Conditional,98.76400111,0.075635,12
3367,XGBoost,forest,Gaussian,98.76400141,0.109758,12
3368,XGBoost,forest,Copula,98.76400135,0.169007,12
3369,XGBoost,forestfire,Separate models,98.99908858,78615.83948,12
3370,XGBoost,forestfire,Zero,99.22548626,0.00016222131179999998,12
3371,XGBoost,forestfire,Mean,98.1009685,0.0001569119532,12
3372,XGBoost,forestfire,Uniform,99.9515342,0.004193051197,12
3373,XGBoost,forestfire,Marginal,98.99913622,0.0039605000000000005,12
3374,XGBoost,forestfire,Conditional,98.99913615,0.104119,12
3375,XGBoost,forestfire,Gaussian,98.99913627,0.105941,12
3376,XGBoost,forestfire,Copula,98.99913628,0.113487,12
3377,XGBoost,heartfailure,Separate models,97.46889653,138889.3833,12
3378,XGBoost,heartfailure,Zero,81.03957732986822,0.0001733761604,12
3379,XGBoost,heartfailure,Mean,47.27979039,0.0001601472286,12
3380,XGBoost,heartfailure,Uniform,81.03957732986822,0.002636343089,12
3381,XGBoost,heartfailure,Marginal,97.46912864,0.0054515,12
3382,XGBoost,heartfailure,Conditional,97.46912836,0.072987,12
3383,XGBoost,heartfailure,Gaussian,97.46912928,0.080302,12
3384,XGBoost,heartfailure,Copula,97.46912895,0.083989,12
3385,XGBoost,ozone,Separate models,99.89732888,140160.6721,12
3386,XGBoost,ozone,Zero,63.52925902,0.000184784754,12
3387,XGBoost,ozone,Mean,72.37168236,0.0001754063279,12
3388,XGBoost,ozone,Uniform,48.81725657,0.001674438178,12
3389,XGBoost,ozone,Marginal,99.89732686,0.009812650000000001,12
3390,XGBoost,ozone,Conditional,99.89732689,0.070742,12
3391,XGBoost,ozone,Gaussian,99.89732678,0.074898,12
3392,XGBoost,ozone,Copula,99.89732684,0.074436,12
3393,XGBoost,pumpkinseed,Separate models,99.77225883,153015.5289,12
3394,XGBoost,pumpkinseed,Zero,81.03957732986822,0.00016532413890000001,12
3395,XGBoost,pumpkinseed,Mean,99.83911746,0.0001578622298,12
3396,XGBoost,pumpkinseed,Uniform,81.03957732986822,0.008109971806,12
3397,XGBoost,pumpkinseed,Marginal,99.98852492,0.01104265,12
3398,XGBoost,pumpkinseed,Conditional,99.98852493,0.107039,12
3399,XGBoost,pumpkinseed,Gaussian,99.98852492,0.156797,12
3400,XGBoost,pumpkinseed,Copula,99.98852492,0.154658,12
3401,XGBoost,seoulbike,Separate models,97.4184191,85540.01722,12
3402,XGBoost,seoulbike,Zero,99.60378188,0.00016614962350000001,12
3403,XGBoost,seoulbike,Mean,66.39887225,0.0001481308576,12
3404,XGBoost,seoulbike,Uniform,99.77473818,0.009292701155,12
3405,XGBoost,seoulbike,Marginal,99.99937645,0.0159161,12
3406,XGBoost,seoulbike,Conditional,99.99937645,0.114925,12
3407,XGBoost,seoulbike,Gaussian,99.99937648,0.133003,12
3408,XGBoost,seoulbike,Copula,99.99937643,0.155373,12
3409,XGBoost,servo,Separate models,91.86940785,51466.84835,12
3410,XGBoost,servo,Zero,81.03957732986822,0.00011914526329999999,12
3411,XGBoost,servo,Mean,41.26018693,0.000110154412,12
3412,XGBoost,servo,Uniform,81.03957732986822,0.0007980970729,12
3413,XGBoost,servo,Marginal,91.86941303,0.00383145,12
3414,XGBoost,servo,Conditional,91.86941268,0.064293,12
3415,XGBoost,servo,Gaussian,91.86940727,0.070611,12
3416,XGBoost,servo,Copula,91.86941255,0.068549,12
3417,XGBoost,stockreturn,Separate models,99.5697561,60600.09127,12
3418,XGBoost,stockreturn,Zero,81.03957732986822,0.0001176671569,12
3419,XGBoost,stockreturn,Mean,99.70966456,0.0001182976824,12
3420,XGBoost,stockreturn,Uniform,76.22493366,0.001676054934,12
3421,XGBoost,stockreturn,Marginal,99.56974938,0.00347865,12
3422,XGBoost,stockreturn,Conditional,99.5697493,0.073476,12
3423,XGBoost,stockreturn,Gaussian,99.56974947,0.085345,12
3424,XGBoost,stockreturn,Copula,99.56974942,0.092288,12
3425,XGBoost,stockrisk,Separate models,98.65395617,50222.27209,12
3426,XGBoost,stockrisk,Zero,81.03957732986822,0.0001088395944,12
3427,XGBoost,stockrisk,Mean,75.43418502,0.000110720098,12
3428,XGBoost,stockrisk,Uniform,48.59336131,0.001502617611,12
3429,XGBoost,stockrisk,Marginal,98.65395846,0.0034493,12
3430,XGBoost,stockrisk,Conditional,98.65395846,0.06766,12
3431,XGBoost,stockrisk,Gaussian,98.65395889,0.083035,12
3432,XGBoost,stockrisk,Copula,98.65395877,0.085459,12
3433,XGBoost,wine,Separate models,89.67312888,108216.9316,12
3434,XGBoost,wine,Zero,41.53759361,0.00017302969009999999,12
3435,XGBoost,wine,Mean,93.39460817,0.00013699873289999999,12
3436,XGBoost,wine,Uniform,99.94205515,0.008452828261,12
3437,XGBoost,wine,Marginal,99.99997077,0.01270075,12
3438,XGBoost,wine,Conditional,99.99997077,0.104305,12
3439,XGBoost,wine,Gaussian,99.99997077,0.134096,12
3440,XGBoost,wine,Copula,99.99997077,0.155803,12
3441,XGBoost,boston,Separate models,99.4564997,138216.9316,13
3442,XGBoost,boston,Zero,81.03957732986822,0.00018774208189999999,13
3443,XGBoost,boston,Mean,99.65298849,0.0001609898756,13
3444,XGBoost,boston,Uniform,81.53408929,0.004230717244,13
3445,XGBoost,boston,Marginal,98.44049962,0.0277661,13
3446,XGBoost,boston,Conditional,98.44049969,0.185059,13
3447,XGBoost,boston,Gaussian,98.44049963,0.308424,13
3448,XGBoost,boston,Copula,98.4404997,0.204771,13
3449,XGBoost,heart_disease,Separate models,99.71497125,299582.1075,13
3450,XGBoost,heart_disease,Zero,99.85361283,0.0001929889255,13
3451,XGBoost,heart_disease,Mean,97.44043681,0.0001695705255,13
3452,XGBoost,heart_disease,Uniform,49.21892336,0.0024808751610000002,13
3453,XGBoost,heart_disease,Marginal,99.7149298,0.0064335500000000006,13
3454,XGBoost,heart_disease,Conditional,99.71492985,0.159509,13
3455,XGBoost,heart_disease,Gaussian,99.71492977,0.163994,13
3456,XGBoost,heart_disease,Copula,99.71492969,0.288893,13
3457,XGBoost,housing,Separate models,99.49835872,289482.1075,13
3458,XGBoost,housing,Zero,81.03957732986822,0.0001809963923,13
3459,XGBoost,housing,Mean,99.39765037,0.00015732211270000002,13
3460,XGBoost,housing,Uniform,81.03957732986822,0.004070884737,13
3461,XGBoost,housing,Marginal,95.49835867,0.0127929,13
3462,XGBoost,housing,Conditional,95.49835881,0.1889,13
3463,XGBoost,housing,Gaussian,95.49835872,0.286315,13
3464,XGBoost,housing,Copula,95.49835855,0.203968,13
3465,XGBoost,income,Separate models,98.92153716,171937.7982,13
3466,XGBoost,income,Zero,81.03957732986822,0.0001839472236,13
3467,XGBoost,income,Mean,99.77046229,0.0001593516523,13
3468,XGBoost,income,Uniform,81.03957732986822,0.009809176608,13
3469,XGBoost,income,Marginal,99.84271687,0.010438699999999999,13
3470,XGBoost,income,Conditional,99.84271687,0.208774,13
3471,XGBoost,income,Gaussian,99.84271687,0.208774,13
3472,XGBoost,income,Copula,99.84271703,0.286476,13
3473,XGBoost,mba,Separate models,99.89943158,284761.3449,13
3474,XGBoost,mba,Zero,81.03957732986822,0.0001758052437,13
3475,XGBoost,mba,Mean,81.03957732986822,0.0001649293474,13
3476,XGBoost,mba,Uniform,91.91690938,0.003652164761,13
3477,XGBoost,mba,Marginal,99.89942538,0.0172927,13
3478,XGBoost,mba,Conditional,99.89942535,0.19433,13
3479,XGBoost,mba,Gaussian,99.89942573,0.238846,13
3480,XGBoost,mba,Copula,99.89942544,0.228133,13
3481,Linear Regression,3droad,Conditional,54.64552679,0.008225,3
3482,Linear Regression,3droad,Copula,54.64552736,0.009831,3
3483,Linear Regression,3droad,Gaussian,54.64552738,0.011315,3
3484,Linear Regression,3droad,Marginal,99.92310848,0.018019572715,3
3485,Linear Regression,3droad,Mean,99.92310848,1.112375115e-05,3
3486,Linear Regression,3droad,Separate models,99.99997749,1.853749752,3
3487,Linear Regression,3droad,Uniform,99.99964129,0.0002019678807,3
3488,Linear Regression,3droad,Zero,86.91839960271895,9.710571983e-06,3
3489,Linear Regression,apartments,Conditional,96.09081246,0.005356,3
3490,Linear Regression,apartments,Copula,96.09081192,0.005737,3
3491,Linear Regression,apartments,Gaussian,96.09081211,0.009346,3
3492,Linear Regression,apartments,Marginal,96.09081221,0.00583735154,3
3493,Linear Regression,apartments,Mean,96.09081221,1.22663608e-05,3
3494,Linear Regression,apartments,Separate models,98.09081221,0.07391095161,3
3495,Linear Regression,apartments,Uniform,96.06405129,1.3346580360000001e-05,3
3496,Linear Regression,apartments,Zero,86.91839960271895,1.06213643e-05,3
3497,Linear Regression,brainweight,Conditional,98.67176784,0.005309,3
3498,Linear Regression,brainweight,Copula,98.6717679,0.009118,3
3499,Linear Regression,brainweight,Gaussian,98.67176789,0.017371,3
3500,Linear Regression,brainweight,Marginal,98.67176779,0.013578329359999999,3
3501,Linear Regression,brainweight,Mean,88.86707356,9.218077116e-06,3
3502,Linear Regression,brainweight,Separate models,98.97176779,0.04924273491,3
3503,Linear Regression,brainweight,Uniform,98.66519117,4.252181777e-05,3
3504,Linear Regression,brainweight,Zero,86.91839960271895,9.0129466e-06,3
3505,Linear Regression,chickweight,Conditional,99.42674257,0.007219,3
3506,Linear Regression,chickweight,Copula,99.42674257,0.007206,3
3507,Linear Regression,chickweight,Gaussian,99.4267426,0.011562,3
3508,Linear Regression,chickweight,Marginal,99.42674258,0.027106533314999997,3
3509,Linear Regression,chickweight,Mean,97.56313945,9.008415082e-06,3
3510,Linear Regression,chickweight,Separate models,99.99426743,0.02703690529,3
3511,Linear Regression,chickweight,Uniform,99.6798881,8.157354832e-05,3
3512,Linear Regression,chickweight,Zero,86.91839960271895,9.019849188e-06,3
3513,Linear Regression,htwtindex,Conditional,99.7515125,0.006131,3
3514,Linear Regression,htwtindex,Copula,99.75151256,0.011332,3
3515,Linear Regression,htwtindex,Gaussian,99.75151248,0.009059,3
3516,Linear Regression,htwtindex,Marginal,99.7515125,0.026341232025,3
3517,Linear Regression,htwtindex,Mean,86.91839960271895,9.042349729e-06,3
3518,Linear Regression,htwtindex,Separate models,99.99751513,0.01226186752,3
3519,Linear Regression,htwtindex,Uniform,99.80855309,8.937836885e-05,3
3520,Linear Regression,htwtindex,Zero,97.57356402,8.973540682e-06,3
3521,Linear Regression,jewellery,Conditional,99.9231635,0.006379,3
3522,Linear Regression,jewellery,Copula,99.92316352,0.006769,3
3523,Linear Regression,jewellery,Gaussian,99.92316352,0.009184,3
3524,Linear Regression,jewellery,Marginal,99.9231635,0.021638770945,3
3525,Linear Regression,jewellery,Mean,99.9231635,9.873370211e-06,3
3526,Linear Regression,jewellery,Separate models,99.9231635,0.01346111298,3
3527,Linear Regression,jewellery,Uniform,99.61780139,8.017092942999999e-05,3
3528,Linear Regression,jewellery,Zero,86.91839960271895,9.781172176e-06,3
3529,Linear Regression,questions,Conditional,99.68637557,0.006242,3
3530,Linear Regression,questions,Copula,99.68637557,0.009663,3
3531,Linear Regression,questions,Gaussian,99.68637556,0.008708,3
3532,Linear Regression,questions,Marginal,99.68637558,0.015811082015,3
3533,Linear Regression,questions,Mean,99.68637558,9.650259307e-06,3
3534,Linear Regression,questions,Separate models,99.99686376,0.01854801178,3
3535,Linear Regression,questions,Uniform,99.70516915,8.706371784e-05,3
3536,Linear Regression,questions,Zero,86.91839960271895,9.642124176e-06,3
3537,Linear Regression,spx,Conditional,99.95941365,0.007519,3
3538,Linear Regression,spx,Copula,99.95941365,0.00902,3
3539,Linear Regression,spx,Gaussian,99.95941366,0.010566,3
3540,Linear Regression,spx,Marginal,99.95941365,0.017718419069999998,3
3541,Linear Regression,spx,Mean,99.95941365,9.516341464e-06,3
3542,Linear Regression,spx,Separate models,99.95941365,0.02912211418,3
3543,Linear Regression,spx,Uniform,98.42956723,0.00010510048869999999,3
3544,Linear Regression,spx,Zero,86.91839960271895,9.713073915e-06,3
3545,Linear Regression,advertisements,Conditional,97.40764448,0.007009,4
3546,Linear Regression,advertisements,Copula,97.40764433,0.005376,4
3547,Linear Regression,advertisements,Gaussian,97.40764436,0.010055,4
3548,Linear Regression,advertisements,Marginal,97.40764444,0.014098407645,4
3549,Linear Regression,advertisements,Mean,97.40764444,1.238429185e-05,4
3550,Linear Regression,advertisements,Separate models,98.40764444,0.2163500786,4
3551,Linear Regression,advertisements,Uniform,97.40556743,7.616768823e-05,4
3552,Linear Regression,advertisements,Zero,86.91839960271895,1.140460824e-05,4
3553,Linear Regression,advertising,Conditional,97.40764448,0.005296,4
3554,Linear Regression,advertising,Copula,97.40764433,0.005821,4
3555,Linear Regression,advertising,Gaussian,97.40764436,0.009106,4
3556,Linear Regression,advertising,Marginal,97.40764444,0.013441420865000001,4
3557,Linear Regression,advertising,Mean,97.40764444,1.263098283e-05,4
3558,Linear Regression,advertising,Separate models,98.40764444,0.1844534874,4
3559,Linear Regression,advertising,Uniform,97.40205787,7.267293786e-05,4
3560,Linear Regression,advertising,Zero,86.91839960271895,1.1686014409999999e-05,4
3561,Linear Regression,blood,Conditional,99.12669851,0.007672,4
3562,Linear Regression,blood,Gaussian,99.12669852,0.009867,4
3563,Linear Regression,blood,Copula,99.00873244,0.009867,4
3564,Linear Regression,blood,Marginal,99.12669847,0.02704471335,4
3565,Linear Regression,blood,Mean,90.58536275,1.1003142909999999e-05,4
3566,Linear Regression,blood,Separate models,99.82669847,0.2567777634,4
3567,Linear Regression,blood,Uniform,96.26119402,0.0001678734231,4
3568,Linear Regression,blood,Zero,99.51332138,9.910500483999999e-06,4
3569,Linear Regression,const-maint,Conditional,99.74769504,0.006069,4
3570,Linear Regression,const-maint,Copula,99.74769505,0.004748,4
3571,Linear Regression,const-maint,Gaussian,99.74769492,0.012585,4
3572,Linear Regression,const-maint,Marginal,99.74769497,0.005375578185,4
3573,Linear Regression,const-maint,Mean,99.74769497,1.374071295e-05,4
3574,Linear Regression,const-maint,Separate models,99.94769497,0.2681112289,4
3575,Linear Regression,const-maint,Uniform,99.74175589,5.1200823349999995e-06,4
3576,Linear Regression,const-maint,Zero,86.91839960271895,1.3243501840000001e-05,4
3577,Linear Regression,diamonds_filter,Conditional,99.57277158,0.006951,4
3578,Linear Regression,diamonds_filter,Copula,99.57277151,0.007143,4
3579,Linear Regression,diamonds_filter,Gaussian,99.57277152,0.014521,4
