,Model,dataset,Replacement Strategy,accuracy,time,features
351,XGBoost,france,Separate models,99.65774601,1564.456936,7
352,XGBoost,france,Zero,81.03957732986822,0.00010227006849999999,7
353,XGBoost,france,Mean,81.03957732986822,8.993862614e-05,7
355,XGBoost,france,Uniform,81.03957732986822,0.005375225735,7
356,XGBoost,france,Marginal,98.94835183,0.00070345,7
357,XGBoost,france,Conditional,98.9483517,0.010016,7
358,XGBoost,france,Gaussian,98.94833793,0.012199,7
359,XGBoost,france,Copula,98.94834918,0.012277,7
360,XGBoost,germany,Separate models,99.99142814,1295.081855,7
361,XGBoost,germany,Zero,81.03957732986822,0.00010100429710000001,7
362,XGBoost,germany,Mean,44.72336096,9.453726537000002e-05,7
364,XGBoost,germany,Uniform,78.32616937,0.005226493087,7
365,XGBoost,germany,Marginal,99.04277514,0.000642,7
366,XGBoost,germany,Conditional,99.04277518,0.01185,7
367,XGBoost,germany,Gaussian,99.04277423,0.012508,7
368,XGBoost,germany,Copula,99.042775,0.012508,7
369,XGBoost,raotbl6,Separate models,99.99457973,1285.674015,7
370,XGBoost,raotbl6,Zero,81.03957732986822,0.0001106577966,7
371,XGBoost,raotbl6,Mean,64.89327074,9.807074941999999e-05,7
373,XGBoost,raotbl6,Uniform,40.45390529,0.0005036629642,7
374,XGBoost,raotbl6,Marginal,99.99457987,0.00043620000000000003,7
375,XGBoost,raotbl6,Conditional,99.99457988,0.00663,7
376,XGBoost,raotbl6,Gaussian,99.99457985,0.006262,7
377,XGBoost,raotbl6,Copula,99.99457987,0.006274,7
378,XGBoost,raotbl7,Separate models,98.31181123,1327.672602,7
379,XGBoost,raotbl7,Zero,81.03957732986822,9.763380376000001e-05,7
380,XGBoost,raotbl7,Mean,99.71328399,9.351776867e-05,7
382,XGBoost,raotbl7,Uniform,81.03957732986822,0.0004914670514,7
383,XGBoost,raotbl7,Marginal,98.31180997,0.0003237,7
384,XGBoost,raotbl7,Conditional,98.31181015,0.005136,7
385,XGBoost,raotbl7,Gaussian,98.31180998,0.006686,7
386,XGBoost,raotbl7,Copula,98.31181029,0.006397,7
387,XGBoost,realestate,Separate models,99.99754665,406.0595508,7
388,XGBoost,realestate,Zero,81.03957732986822,0.00010427045129999999,7
389,XGBoost,realestate,Mean,81.03957732986822,9.984823909e-05,7
391,XGBoost,realestate,Uniform,94.71778573,0.002087091747,7
392,XGBoost,realestate,Marginal,99.99755307,0.00043410000000000003,7
393,XGBoost,realestate,Conditional,99.99755306,0.009829,7
394,XGBoost,realestate,Gaussian,99.99755311,0.008605,7
395,XGBoost,realestate,Copula,99.99755306,0.008729,7
396,XGBoost,slump,Separate models,98.74069732,1177.278394,7
397,XGBoost,slump,Zero,81.03957732986822,8.268657852999999e-05,7
398,XGBoost,slump,Mean,81.03957732986822,0.0001044958479,7
400,XGBoost,slump,Uniform,81.03957732986822,0.0003489097567,7
401,XGBoost,slump,Marginal,98.74070118,0.000364,7
402,XGBoost,slump,Conditional,98.74070096,0.006472,7
403,XGBoost,slump,Gaussian,98.74070124,0.006402,7
