,Model,Algorithm,Dataset,MSE,R2,Time
4668,logr,Uniform,bupa-liver-disorders,0.10889999999999994,50.74626865671645,0.1371046757698059
4669,logr,Uniform,jobs_in_data,104.04000000000015,80.7226236798221,0.12119952440261841
4670,logr,Uniform,movie_data,2101.3055999999897,98.77407008063936,0.13607152462005614
4671,logr,Uniform,cars,79.76337693222357,84.05596965260214,0.1800652427234869
4672,logr,Uniform,uforeports,103452.28959999997,16.680642102411735,0.11624443292617798
4673,logr,Uniform,monk-3,0.1764,27.586206896551747,0.11965275526046754
4674,logr,Uniform,ecoli,3.4225,48.20279984865683,0.11574186801910401
4675,svm,Uniform,Housing_Data,0.0036000000000000073,93.61702127659574,0.21245746374130248
4676,svm,Uniform,melb_data,5887.492899999994,16.90267535035118,0.12954377889633178
4677,svm,Uniform,echocardiogram,0.11621900826446283,48.2758620689655,0.12501672181216153
4678,svm,Uniform,Car_sales,14.352440828402383,82.41732850677091,0.12508950783656195
4679,svm,Uniform,monk-1,0.20249999999999993,18.181818181818233,0.11986306190490723
4680,svm,Uniform,glass,0.00317397341797265,99.80535279805352,0.12294546651168609
4681,svm,Uniform,connect-4,0.00040000000000000034,97.95918367346938,0.12664484977722168
4682,svm,Uniform,auto-mpg,0.3136,55.60588901472252,0.18176745414733886
4683,svm,Uniform,drug200,0.1012396694214876,53.333333333333336,0.11756960550944011
4684,svm,Uniform,healthcare-dataset-stroke-data,0.01000000000000001,88.88888888888887,0.12036919355392456
4685,svm,Uniform,nursery,0.24010000000000012,84.50867797922446,0.11595655202865601
4686,svm,Uniform,nba_logreg,118576.92249999996,13.760511824064004,0.13176230907440187
4687,svm,Uniform,hr-evaluation,0.0,100.0,0.12458699941635132
4688,svm,Uniform,seismic-bumps,0.0,100.0,0.133993501663208
4689,svm,Uniform,breast-cancer,0.018725761772853185,84.14634146341463,0.12149799999437834
4690,svm,Uniform,covertype,0.05289999999999985,92.18726923644958,0.1380337405204773
4691,svm,Uniform,Salaries,0.1296000000000001,58.24742268041233,0.11320417881011963
4692,svm,Uniform,diabetes,0.0676,64.86486486486487,0.12076661825180053
4693,svm,Uniform,audiology,24.20640000000002,40.0340873057816,0.1783783181508382
4694,svm,Uniform,deliveries,2.3103999999999973,87.55815957263485,0.20508076906204223
4695,svm,Uniform,heart-c,0.12250000000000001,46.153846153846146,0.12677238941192626
4696,svm,Uniform,churn,0.0001,98.98989898989899,0.1326640725135803
4697,svm,Uniform,vote,0.14440000000000003,38.709677419354826,0.20412545442581176
4698,svm,Uniform,results,0.3673094582185514,99.67467508173789,0.11537129228765314
4699,svm,Uniform,sonar,0.2722117202268432,0.0,0.17441002873406894
4700,svm,Uniform,SacramentocrimeJanuary2006,5658403.987599998,0.0,0.10990308523178101
4701,svm,Uniform,v3_Latest_Data_Science_Salaries,20.7936,82.94577712456038,0.14221418142318726
4702,svm,Uniform,insurance,0.16809999999999994,30.508474576271205,0.1193686842918396
4703,svm,Uniform,wine,0.0071818442976156315,98.77450980392157,0.12162445763410148
4704,svm,Uniform,hungarian-heart-disease,0.14254477301124527,39.34426229508199,0.12456051914059386
4705,svm,Uniform,laptop_price,3.8808999999999996,67.08060835856851,0.11748425960540772
4706,svm,Uniform,pima-indians-diabetes,0.04839999999999997,96.132949824225,0.11669745922088623
4707,svm,Uniform,tic-tac-toe,0.0144,86.36363636363636,0.12111124753952027
4708,svm,Uniform,adult,0.019600000000000003,83.72093023255813,0.19091398000717164
4709,svm,Uniform,Titanic_Test,1186.6837098692035,0.0,0.11795467343823664
4710,svm,Uniform,Data_Preprocessing,1.7777777777777743,0.0,0.2154078483581543
4711,svm,Uniform,haberman,0.004900000000000005,92.47311827956989,0.11503018856048584
4712,svm,Uniform,ElectronicsData,20.702500000000008,47.80991995966468,0.1135175895690918
4713,svm,Uniform,500_Person_Gender_Height_Weight_Index,0.019599999999999996,83.72093023255815,0.11531853914260864
4714,svm,Uniform,births,0.17640000000000008,27.58620689655171,0.11624605417251586
4715,svm,Uniform,airports,435.41777777777787,0.0,0.12534653345743815
4716,svm,Uniform,credit-g,0.03999999999999998,75.00000000000003,0.13378574848175048
4717,svm,Uniform,lymphography,0.23990004164931295,27.638190954773822,0.12478017320438307
4718,svm,Uniform,Cust_Segmentation,36.0,53.548387096774185,0.11821855783462525
4719,svm,Uniform,flag,1.1268639053254437,32.02455739577385,0.13678710644061748
4720,svm,Uniform,drug_dt,0.10123966942148763,53.33333333333332,0.11843160788218181
4721,svm,Uniform,cylinder-bands,0.09000000000000005,57.14285714285712,0.1464913558959961
4722,svm,Uniform,Data_Uk,20104.404099999996,7.753021884692246,0.18692057609558105
4723,svm,Uniform,heart-statlog,0.2177777777777777,12.500000000000021,0.1251704004075792
4724,svm,Uniform,phoneme,0.0784,61.11111111111109,0.19136445999145507
4725,svm,Uniform,Churn_Modelling,364260.5315999998,45.096750673451325,0.21639939308166503
4726,svm,Uniform,wilt,0.0016000000000000025,95.83333333333333,0.11719059467315673
4727,svm,Uniform,airport-frequencies,3444030.7561000013,52.091533790475374,0.109804208278656
4728,svm,Uniform,magic,0.10239999999999994,52.94117647058827,0.12456932067871093
4729,svm,Uniform,sales-records,2.5281,0.0,0.12189524412155152
4730,svm,Uniform,hayes-roth,0.11621900826446288,81.66259168704156,0.11251569877971303
4731,svm,Uniform,housing,0.8100000000000003,47.05882352941174,0.12177126884460449
4732,svm,Uniform,segment,4.84,0.0,0.12474262714385986
4733,svm,Uniform,monk-2,0.010000000000000004,88.88888888888889,0.11795565605163574
4734,svm,Uniform,autos,0.9708044982698972,24.108199492814798,0.13718578044105978
4735,svm,Uniform,FuelConsumption,52.27289999999998,58.819840692752564,0.19439244985580445
4736,svm,Uniform,cleveland,0.4225,66.66666666666667,0.19912600994110108
4737,svm,Uniform,Titanic_Data,234.44127922601476,91.06120453167735,0.13624695089996838
4738,svm,Uniform,employees,8333.8641,0.0,0.18278084754943846
4739,svm,Uniform,Mall_Customers,0.03879706152433423,75.47169811320757,0.11837940143816399
4740,svm,Uniform,50_Startups,0.8858131487889274,11.111111111111116,0.11306355981265798
4741,svm,Uniform,weight-height,0.2600999999999996,0.0,0.1125680136680603
4742,svm,Uniform,ToyotaCorolla,8930.249999999998,0.0,0.23883311271667482
4743,svm,Uniform,mushroom,0.2208999999999999,11.320754716981153,0.13445761680603027
4744,svm,Uniform,zoo,4.484429065743945,0.0,0.12689963509054744
4745,svm,Uniform,IBM_CHRN_CSV,4197253.6384000005,6.588998642201149,0.22808565616607665
4746,svm,Uniform,titanic,0.05290000000000001,70.12987012987013,0.11395355939865112
4747,svm,Uniform,imdrating,208291.8321,0.0,0.1173580026626587
4748,svm,Uniform,advertising_classification,31353.784899999988,64.11419913950378,0.20453945875167848
4749,svm,Uniform,Bmi_male_female,0.01960000000000002,83.72093023255812,0.1141961908340454
4750,svm,Uniform,FuelConsumptionCo2,52.27290000000004,58.819840692752514,0.1201607084274292
4751,svm,Uniform,poker-hand,0.0,100.0,0.0996508264541626
4752,svm,Uniform,iris,0.0016000000000000025,99.76415094339622,0.17860331535339355
4753,svm,Uniform,credit-a,0.2116,14.814814814814802,0.12918838262557983
4754,svm,Uniform,crime_data,159.948096885813,49.09813681011326,0.17058435608358943
4755,svm,Uniform,census_data,0.04000000000000012,94.73684210526314,0.11023812770843505
4756,svm,Uniform,anneal,0.008099999999999974,97.3169923815833,0.14581285238265992
4757,svm,Uniform,hepatitis,0.023668639053254434,81.81818181818183,0.13417796446726873
4758,svm,Uniform,balance-scale,0.3249,0.0,0.11204783916473389
4759,svm,Uniform,soybean,0.03239999999999977,99.88914587581601,0.1432716989517212
4760,svm,Uniform,car,0.05759999999999999,86.36363636363636,0.19520275831222533
4761,svm,Uniform,horse-colic,0.12249999999999994,46.15384615384617,0.16003629684448242
4762,svm,Uniform,bupa-liver-disorders,0.11560000000000001,48.4848484848485,0.13824784755706787
4763,svm,Uniform,jobs_in_data,89.87039999999999,82.02266969868153,0.1851077890396118
4764,svm,Uniform,movie_data,366097.6036000001,0.0,0.13589766263961792
4765,svm,Uniform,cars,1691.383802351697,0.0,0.19198528925577799
4766,svm,Uniform,uforeports,46311.04000000004,65.36087088489128,0.10763761520385742
4767,svm,Uniform,monk-3,0.1849,24.561403508771917,0.11757578372955323
4768,svm,Uniform,ecoli,3.348900000000001,48.00732794087964,0.1149065637588501
4769,nb,Uniform,Housing_Data,0.08410000000000002,59.154929577464785,0.23958470106124877
4770,nb,Uniform,melb_data,8301.032099999999,0.0,4.065056617259979
4771,nb,Uniform,echocardiogram,0.10123966942148765,53.3333333333333,0.1500750184059143
4772,nb,Uniform,Car_sales,134.025147928994,0.0,0.5823947741435125
4773,nb,Uniform,monk-1,0.12959999999999997,43.750000000000014,0.14222346305847167
4774,nb,Uniform,glass,19.434437611585004,0.0,0.2111732926167233
4775,nb,Uniform,connect-4,0.03999999999999993,85.71428571428574,0.19940916776657105
4776,nb,Uniform,auto-mpg,0.6723999999999996,10.058855002675282,0.18180257320404053
4777,nb,Uniform,drug200,0.179981634527089,26.315789473684237,0.1423231435544563
4778,nb,Uniform,healthcare-dataset-stroke-data,0.04409999999999999,73.41772151898735,0.3371527457237244
4779,nb,Uniform,nursery,0.5040999999999998,82.0342848996757,0.19557102918624877
4780,nb,Uniform,nba_logreg,27449.8624,65.24781252050641,12.18856920003891
4781,nb,Uniform,hr-evaluation,9.999999999999988e-05,98.98989898989899,0.1500491976737976
4782,nb,Uniform,seismic-bumps,0.022499999999999982,82.35294117647061,0.15621327638626098
4783,nb,Uniform,breast-cancer,0.06382271468144042,66.19718309859155,0.23855993371260795
4784,nb,Uniform,covertype,9.486400000000005,0.0,0.5408380007743836
4785,nb,Uniform,Salaries,0.4095999999999998,40.672074159907325,0.15634971141815185
4786,nb,Uniform,diabetes,0.10239999999999996,52.941176470588225,0.14734813213348388
4787,nb,Uniform,audiology,120.12160000000002,0.0,0.5003980382283528
4788,nb,Uniform,deliveries,6.002499999999994,0.0,0.6395003914833068
4789,nb,Uniform,heart-c,0.1936,21.42857142857144,0.1548520064353943
4790,nb,Uniform,churn,0.004900000000000002,92.47311827956989,0.32423053979873656
4791,nb,Uniform,vote,0.1680999999999999,30.508474576271215,0.24534793376922606
4792,nb,Uniform,results,25.917355371900825,73.9303923741964,0.5499643918239709
4793,nb,Uniform,sonar,0.1646712875446335,31.707317073170703,0.19947346051534018
4794,nb,Uniform,v3_Latest_Data_Science_Salaries,253.76489999999987,68.91983699396353,1.8684451961517334
4795,nb,Uniform,insurance,0.07289999999999998,63.013698630137014,0.1429496145248413
4796,nb,Uniform,wine,0.010341855788566476,98.27586206896552,0.16506663823531845
4797,nb,Uniform,hungarian-heart-disease,0.14254477301124532,39.34426229508197,0.15019310493858493
4798,nb,Uniform,laptop_price,0.7569,96.63795745588124,0.4025990271568298
4799,nb,Uniform,pima-indians-diabetes,3.2040999999999995,0.0,0.1797413110733032
4800,nb,Uniform,tic-tac-toe,0.009999999999999992,88.8888888888889,0.14462939739227296
4801,nb,Uniform,adult,0.03239999999999999,78.04878048780488,0.2504815745353699
4802,nb,Uniform,Titanic_Test,865.1712247324612,0.0,1.0563745498657227
4803,nb,Uniform,Data_Preprocessing,0.0,100.0,0.23960049947102866
4804,nb,Uniform,haberman,0.014400000000000008,86.36363636363636,0.2932410788536072
4805,nb,Uniform,ElectronicsData,15.681600000000008,54.67536071032183,0.43103765964508056
4806,nb,Uniform,500_Person_Gender_Height_Weight_Index,0.028899999999999985,79.51807228915663,0.13959315538406372
4807,nb,Uniform,births,0.21160000000000004,14.814814814814792,0.14324794769287108
4808,nb,Uniform,airports,68.33777777777777,50.21370288822692,0.621995480855306
4809,nb,Uniform,credit-g,0.12959999999999997,43.750000000000014,0.15767720222473144
4810,nb,Uniform,lymphography,0.7001249479383592,0.0,0.1934282487752486
4811,nb,Uniform,Cust_Segmentation,8.880400000000007,88.1213917677462,0.8062442564964294
4812,nb,Uniform,flag,1.1597633136094674,0.0,0.1999542859884409
4813,nb,Uniform,drug_dt,0.17998163452708904,26.315789473684227,0.14040061921784372
4814,nb,Uniform,cylinder-bands,0.022500000000000013,82.35294117647058,0.17297005414962768
4815,nb,Uniform,Data_Uk,33404.8729,0.0,9.97126003265381
4816,nb,Uniform,heart-statlog,0.22827160493827164,8.51063829787233,0.15302895704905192
4817,nb,Uniform,phoneme,0.12250000000000004,46.15384615384613,0.239636812210083
4818,nb,Uniform,Churn_Modelling,2211317.702499999,0.0,70.25266234636307
4819,nb,Uniform,wilt,0.0,100.0,0.28537525653839113
4820,nb,Uniform,magic,0.06250000000000001,66.66666666666666,0.15090380907058715
4821,nb,Uniform,sales-records,2.1025,10.436634717784854,0.23306516647338868
4822,nb,Uniform,hayes-roth,0.04183884297520665,93.6866718628215,0.15840884772214023
4823,nb,Uniform,housing,0.9603999999999999,39.19979741706763,0.19518251180648805
4824,nb,Uniform,segment,5.6168999999999984,0.0,0.24255213737487794
4825,nb,Uniform,monk-2,0.008099999999999998,90.10989010989012,0.1456046748161316
4826,nb,Uniform,autos,1.5259515570934261,37.57961783439491,0.23203766696593342
4827,nb,Uniform,FuelConsumption,88.73639999999999,37.25488532324167,1.30081205368042
4828,nb,Uniform,cleveland,7.507600000000004,0.0,0.3246633005142212
4829,nb,Uniform,Titanic_Data,92.91695780704134,95.99857971708222,2.363681058414647
4830,nb,Uniform,employees,1180.6096000000005,48.71397627048077,3.179009394645691
4831,nb,Uniform,Mall_Customers,0.058769513314967846,68.0,0.14388041785269073
4832,nb,Uniform,50_Startups,2.610201524628348e-31,100.0,0.15460777282714844
4833,nb,Uniform,weight-height,0.2601,0.0,0.138474543094635
4834,nb,Uniform,ToyotaCorolla,459.24490000000037,91.84449780559059,7.585783777236938
4835,nb,Uniform,mushroom,0.3025000000000001,0.0,0.16050410270690918
4836,nb,Uniform,zoo,2.522491349480969,0.545702592087316,0.24207353591918945
4837,nb,Uniform,IBM_CHRN_CSV,1929904.4241,52.026860589427045,139.7365949511528
4838,nb,Uniform,titanic,0.06250000000000001,66.66666666666666,0.13857026338577272
4839,nb,Uniform,imdrating,21132.436899999986,69.41265025147756,10.770919241905212
4840,nb,Uniform,advertising_classification,25776.302500000023,66.65825026747234,11.010960109233856
4841,nb,Uniform,Bmi_male_female,0.02889999999999999,79.51807228915662,0.13950140476226808
4842,nb,Uniform,FuelConsumptionCo2,88.73639999999999,37.25488532324167,0.7204872751235962
4843,nb,Uniform,poker-hand,0.0,100.0,0.27635921716690065
4844,nb,Uniform,iris,0.003600000000000011,99.37543372657876,0.5170891618728638
4845,nb,Uniform,credit-a,0.13690000000000002,41.26984126984126,0.15341849088668824
4846,nb,Uniform,crime_data,242.9930795847753,1.6952236967354484,1.2135323215933407
4847,nb,Uniform,census_data,6.864400000000002,0.0,0.2688216233253479
4848,nb,Uniform,anneal,0.04409999999999996,94.08767931358092,0.22855385541915893
4849,nb,Uniform,hepatitis,0.4792899408284023,0.0,0.15992103173182562
4850,nb,Uniform,balance-scale,0.3025000000000002,0.0,0.15611235857009886
4851,nb,Uniform,soybean,5.152899999999999,82.91314483156538,0.4205524754524231
4852,nb,Uniform,car,0.040000000000000056,89.99999999999999,0.28420884132385255
4853,nb,Uniform,horse-colic,0.4225,0.0,0.17942058563232421
4854,nb,Uniform,bupa-liver-disorders,0.16809999999999994,30.508474576271205,0.15707592487335206
4855,nb,Uniform,jobs_in_data,33.756099999999954,96.18063259697546,3.9520957136154173
4856,nb,Uniform,movie_data,69991.99359999997,74.03432360013718,28.625818083286287
4857,nb,Uniform,cars,264.15589906196345,41.890084441775684,1.2422570661566723
4858,nb,Uniform,uforeports,5.382399999999972,99.99727491517251,18.57900048017502
4859,nb,Uniform,monk-3,0.24009999999999998,3.9215686274509998,0.1402643871307373
4860,nb,Uniform,ecoli,1.0000000000000004,86.77248677248677,0.24340905904769897
4861,knn,Uniform,Housing_Data,0.7894402971932597,0.0,0.045193
4862,knn,Uniform,echocardiogram,0.17158832140388067,20.90595470525881,0.035037
4863,knn,Uniform,monk-1,0.2646413976208785,0.0,0.005879
4864,knn,Uniform,glass,1.476246613989339,0.0,0.012798
4865,knn,Uniform,auto-mpg,0.5680681821964071,6.629161374686532,0.006966
4866,knn,Uniform,drug200,0.43620110976532095,0.0,0.005319
4867,knn,Uniform,sales-cars,344.0625,0.0,0.004387
4868,knn,Uniform,healthcare-dataset-stroke-data,0.2754889518839283,0.0,0.042832
4869,knn,Uniform,nursery,2.306151111658835,0.0,0.008824
4870,knn,Uniform,hr-evaluation,0.030516819321020638,0.0,0.04322
4871,knn,Uniform,breast-cancer,0.1560318615805626,0.0,0.015094
4872,knn,Uniform,Salaries,0.8955936442334341,0.0,0.00592
4873,knn,Uniform,diabetes,0.19721700547461243,9.367184984093536,0.008395
4874,knn,Uniform,heart-c,0.2919048681509106,0.0,0.161615
4875,knn,Uniform,results,81.20082578046299,0.0,0.006105
4876,knn,Uniform,SacramentocrimeJanuary2006,759496.6782184552,0.0,0.009887
4877,knn,Uniform,v3_Latest_Data_Science_Salaries,442.9315425356813,0.0,0.019904
4878,knn,Uniform,insurance,0.36589602519337416,0.0,0.005482
4879,knn,Uniform,wine,0.8591872896180807,0.0,0.148852
4880,knn,Uniform,hungarian-heart-disease,0.1765154267176972,19.732284176289593,0.353639
4881,knn,Uniform,laptop_price,18.1503985849312,0.0,0.08058
4882,knn,Uniform,pima-indians-diabetes,1.2444331909466673,0.0,0.015092
4883,knn,Uniform,tic-tac-toe,0.5174849402436409,0.0,0.014341
4884,knn,Uniform,Titanic_Test,87.42846902183939,0.0,0.027997
4885,knn,Uniform,haberman,0.16701267846653278,0.0,0.005364
4886,knn,Uniform,ElectronicsData,47.6836111395962,0.0,0.006135
4887,knn,Uniform,500_Person_Gender_Height_Weight_Index,0.36458465813365365,0.0,0.005366
4888,knn,Uniform,births,0.3744764757389205,0.0,0.005593
4889,knn,Uniform,Cust_Segmentation,24.906042579981385,0.0,0.01701
4890,knn,Uniform,drug_dt,0.43620110976532095,0.0,0.005246
4891,knn,Uniform,Data_Uk,10421.347257452566,0.0,0.022851
4892,knn,Uniform,heart-statlog,0.32181033621354865,0.0,0.155608
4893,knn,Uniform,phoneme,0.12252288701380161,45.39978297067665,0.005684
4894,knn,Uniform,Churn_Modelling,154714.83066098436,0.0,0.191282
4895,knn,Uniform,wilt,0.004406820795648406,88.52390417799893,0.005743
4896,knn,Uniform,airport-frequencies,7829171.78486182,0.0,0.005979
4897,knn,Uniform,magic,0.5391354073878905,0.0,0.021444
4898,knn,Uniform,sales-records,4.505921064822105,0.0,0.201816
4899,knn,Uniform,hayes-roth,0.6924292949376445,0.0,0.00477
4900,knn,Uniform,housing,2.1190444364251544,0.0,0.028556
4901,knn,Uniform,monk-2,0.19677005508096507,6.299973770968981,0.005483
4902,knn,Uniform,FuelConsumption,106.69152457855587,0.0,0.079912
4903,knn,Uniform,cleveland,0.7955709237783587,0.999138404883182,0.307489
4904,knn,Uniform,Titanic_Data,1085.3043663727253,0.0,0.031949
4905,knn,Uniform,employees,1367.4056813077423,0.0,0.007085
4906,knn,Uniform,Mall_Customers,0.336789651030677,0.0,0.004929
4907,knn,Uniform,50_Startups,0.832569930985923,0.0,0.004308
4908,knn,Uniform,weight-height,0.38175420274694394,0.0,0.004968
4909,knn,Uniform,AirPassengers,6476.082139756944,0.0,0.005118
4910,knn,Uniform,titanic,0.363204976413132,0.0,0.005334
4911,knn,Uniform,imdrating,29474.130607334802,0.0,0.005783
4912,knn,Uniform,advertising_classification,18214.06052708363,0.0,0.014445
4913,knn,Uniform,Bmi_male_female,0.36458465813365365,0.0,0.005653
4914,knn,Uniform,FuelConsumptionCo2,106.69152457855587,0.0,0.078584
4915,knn,Uniform,poker-hand,0.40999630082423605,0.0,0.023871
4916,knn,Uniform,iris,0.8957922881531032,0.0,0.004893
4917,knn,Uniform,crime_data,116.9450015055935,0.0,0.004348
4918,knn,Uniform,census_data,1.4962988384932365,0.0,0.242418
4919,knn,Uniform,balance-scale,1.2266789715126178,0.0,0.005491
4920,knn,Uniform,car,0.9781994191793822,0.0,0.006912
4921,knn,Uniform,bupa-liver-disorders,0.46340528003355813,0.0,0.006451
4922,knn,Uniform,jobs_in_data,655.3250123357705,0.0,0.041859
4923,knn,Uniform,movie_data,178331.78409220013,0.0,0.005503
4924,knn,Uniform,cars,544.3328036425127,0.0,0.007122
4925,knn,Uniform,uforeports,117455.37590077921,0.0,0.005468
4926,knn,Uniform,monk-3,0.4368070363367952,0.0,0.006367
4927,knn,Uniform,ecoli,6.792276474064397,0.0,0.006274
4928,dt,Uniform,Housing_Data,0.8054370168780461,0.0,0.042455
4929,dt,Uniform,echocardiogram,0.12728142639871085,27.52445838002816,0.038575
4930,dt,Uniform,monk-1,0.3157095743559597,0.0,0.006353
4931,dt,Uniform,glass,1.9741759439591902,0.0,0.011519
4932,dt,Uniform,auto-mpg,0.5460573228573143,5.510066991293616,0.007447
4933,dt,Uniform,drug200,0.4122382514630552,0.0,0.0052
4934,dt,Uniform,sales-cars,253.3402777777778,0.0,0.004468
4935,dt,Uniform,healthcare-dataset-stroke-data,0.24036369798814686,1.328531203552219,0.039675
4936,dt,Uniform,nursery,2.6051874734660303,0.0,0.00904
4937,dt,Uniform,hr-evaluation,0.07880477913533526,0.0,0.036182
4938,dt,Uniform,breast-cancer,0.13395444230364484,22.204707735495866,0.015017
4939,dt,Uniform,Salaries,0.9526810619678484,0.0,0.006245
4940,dt,Uniform,diabetes,0.18453547782018936,16.537549606427227,0.009681
4941,dt,Uniform,heart-c,0.2527510506992831,0.0,0.165214
4942,dt,Uniform,results,69.23524302748979,0.0,0.006078
4943,dt,Uniform,SacramentocrimeJanuary2006,2091994.1615403,0.0,0.010788
4944,dt,Uniform,v3_Latest_Data_Science_Salaries,431.3396042871632,0.0,0.02399
4945,dt,Uniform,insurance,0.3780718814577081,0.0,0.006324
4946,dt,Uniform,wine,1.0236608417064301,0.0,0.1295
4947,dt,Uniform,hungarian-heart-disease,0.18197018712819235,14.33129033435494,0.164402
4948,dt,Uniform,laptop_price,18.816681285745393,0.0,0.069508
4949,dt,Uniform,pima-indians-diabetes,1.3967737225936678,0.0,0.014921
4950,dt,Uniform,tic-tac-toe,0.47601828246716493,0.0,0.015213
4951,dt,Uniform,Titanic_Test,205.18027453154826,0.0,0.025893
4952,dt,Uniform,Data_Preprocessing,0.07111108543094724,0.0,0.004347
4953,dt,Uniform,haberman,0.17340653860585786,0.0,0.00551
4954,dt,Uniform,ElectronicsData,46.00859896238323,0.0,0.006308
4955,dt,Uniform,500_Person_Gender_Height_Weight_Index,0.3106311887747831,0.0,0.00542
4956,dt,Uniform,births,0.34409605177177965,0.0,0.009962
4957,dt,Uniform,Cust_Segmentation,48.754730687063336,0.0,0.014939
4958,dt,Uniform,drug_dt,0.4122382514630552,0.0,0.005228
4959,dt,Uniform,Data_Uk,16184.286224300606,0.0,0.024323
4960,dt,Uniform,heart-statlog,0.30018910048834563,0.0,0.175569
4961,dt,Uniform,phoneme,0.11684162067646918,43.25321968117086,0.063294
4962,dt,Uniform,Churn_Modelling,845954.8225617644,0.0,0.147587
4963,dt,Uniform,wilt,0.005175851245388085,82.21356960347737,0.063443
4964,dt,Uniform,airport-frequencies,7552289.113919234,0.0,0.00581
4965,dt,Uniform,magic,0.4935245517687729,0.0,0.023568
4966,dt,Uniform,sales-records,5.0136479527478945,0.0,0.169312
4967,dt,Uniform,hayes-roth,0.9455031754396448,0.0,0.004869
4968,dt,Uniform,housing,2.5309317320355804,0.0,0.014828
4969,dt,Uniform,monk-2,0.12484384940208919,0.0,0.00626
4970,dt,Uniform,FuelConsumption,127.09632112458068,0.0,0.071896
4971,dt,Uniform,cleveland,0.9921385706505355,0.0,0.173603
4972,dt,Uniform,Titanic_Data,1656.881843050332,0.0,0.037359
4973,dt,Uniform,employees,3592.752241355737,0.0,0.007053
4974,dt,Uniform,Mall_Customers,0.3036534385227931,0.0,0.005059
4975,dt,Uniform,50_Startups,1.181803440583324,0.0,0.004291
4976,dt,Uniform,weight-height,0.37766488307632573,0.0,0.006134
4977,dt,Uniform,AirPassengers,6524.898111979167,0.0,0.006234
4978,dt,Uniform,titanic,0.22903477198122604,0.0,0.00548
4979,dt,Uniform,imdrating,55400.61003001195,0.0,0.06328
4980,dt,Uniform,advertising_classification,93219.30343839171,0.0,0.014954
4981,dt,Uniform,Bmi_male_female,0.3106311887747831,0.0,0.005615
4982,dt,Uniform,FuelConsumptionCo2,127.09632112458068,0.0,0.069753
4983,dt,Uniform,poker-hand,0.6252562852858177,0.0,0.02425
4984,dt,Uniform,iris,1.0049393927661037,0.0,0.004762
4985,dt,Uniform,crime_data,447.01865977982663,0.0,0.004308
4986,dt,Uniform,census_data,1.4190908879093695,0.0,0.157393
4987,dt,Uniform,balance-scale,1.0797014107833591,0.0,0.005467
4988,dt,Uniform,car,1.0097592983600032,0.0,0.006951
4989,dt,Uniform,bupa-liver-disorders,0.42269574306006774,0.0,0.006216
4990,dt,Uniform,jobs_in_data,755.7266391169142,0.0,0.03589
4991,dt,Uniform,movie_data,310435.71127261705,0.0,0.005506
4992,dt,Uniform,cars,461.68710727652933,0.0,0.00712
4993,dt,Uniform,uforeports,232732.27213033705,0.0,0.005364
4994,dt,Uniform,monk-3,0.3491140681168565,0.0,0.006343
4995,dt,Uniform,ecoli,6.019676501391505,0.0,0.006808
4996,mlp,Uniform,Housing_Data,0.7966604246842279,0.0,0.044099
4997,mlp,Uniform,echocardiogram,0.14966717099829502,33.38950734420708,0.034821
4998,mlp,Uniform,monk-1,0.29667304327752847,0.0,0.006419
4999,mlp,Uniform,glass,1.8143899757023285,0.0,0.014023
5000,mlp,Uniform,auto-mpg,0.5545221910341148,11.290642931672545,0.007458
5001,mlp,Uniform,drug200,0.4681222276328809,0.0,0.005298
5002,mlp,Uniform,sales-cars,406.31249999999994,0.0,0.004976
5003,mlp,Uniform,healthcare-dataset-stroke-data,0.32957616842120047,0.0,0.035828
5004,mlp,Uniform,nursery,2.6478865950381443,0.0,0.009523
5005,mlp,Uniform,hr-evaluation,0.022230028971819377,0.0,0.035724
5006,mlp,Uniform,breast-cancer,0.1736401213649615,8.033914593968404,0.022155
5007,mlp,Uniform,Salaries,0.9301657796809902,0.0,0.005761
5008,mlp,Uniform,diabetes,0.20313005299280942,3.2714033367573836,0.009157
5009,mlp,Uniform,heart-c,0.27222234238591037,0.0,0.159712
5010,mlp,Uniform,results,106.44097654565903,0.0,0.007307
5011,mlp,Uniform,SacramentocrimeJanuary2006,2520434.5018252293,0.0,0.010113
5012,mlp,Uniform,v3_Latest_Data_Science_Salaries,385.0371542225582,0.0,0.020215
5013,mlp,Uniform,insurance,0.45868458324632433,0.0,0.006462
5014,mlp,Uniform,wine,0.904973260104786,0.0,0.128507
5015,mlp,Uniform,hungarian-heart-disease,0.18952884991200986,19.351569581083627,0.169623
5016,mlp,Uniform,laptop_price,20.2998411489001,0.0,0.069407
5017,mlp,Uniform,pima-indians-diabetes,1.442533121055525,0.0,0.015485
5018,mlp,Uniform,tic-tac-toe,0.48835540198166827,0.0,0.020393
5019,mlp,Uniform,Titanic_Test,704.2091507412645,0.0,0.027707
5020,mlp,Uniform,Data_Preprocessing,0.7349031303256783,17.3233978383612,0.003974
5021,mlp,Uniform,haberman,0.04798222741115065,0.0,0.0056
5022,mlp,Uniform,ElectronicsData,44.714246421432364,0.0,0.007484
5023,mlp,Uniform,500_Person_Gender_Height_Weight_Index,0.37034785365069367,0.0,0.006265
5024,mlp,Uniform,births,0.46954635154243285,0.0,0.006354
5025,mlp,Uniform,Cust_Segmentation,46.80376467062947,0.0,0.025476
5026,mlp,Uniform,drug_dt,0.46901334762445274,0.0,0.005514
